PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,Total_Bathrooms,Total_Bsmt_Finished_SF,Total_Porch_SF,Total_House_SF,Outdoor_SF,House_Age,Since_Remodel,Garage_Age,Area_per_Room,Area_per_Bedroom,Bathrooms_per_Bedroom,Outdoor_to_TotalArea,Basement_to_Living_Ratio,Quality_x_Area,Quality_x_TotalSF,Condition_x_Age,Rooms_x_Bathrooms,Bedrooms_x_Bathrooms,Bsmt_Quality_x_FinishedSF,log_Lot_Area,log_Gr_Liv_Area,log_Total_House_SF,log_Total_Bsmt_Finished_SF,log_Total_Porch_SF,log_Outdoor_SF,log_SalePrice
905352010,20,RL,80.5,11075,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,1984-01-01,1984-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,136.0,3,3,PConc,4,3,1,4,299.0,2,891.0,0.0,1190.0,GasA,5,Y,SBrkr,1522,0,0,1522,0,0,2,0,3,1,3,7,8,1,3,Attchd,1984-01-01,Fin,2,552.0,3,3,Y,0,77,0,0,168,0,0,0,None,0,2,2007-01-01,WD,Normal,182000,2.0,1190.0,245,2712.0,77,23,23,23,217.42857142857142,507.3333333333333,0.6666666666666666,0.02838186509399189,0.7813525935653316,9132,16272.0,115,14.0,6.0,4760.0,9.312535884290853,7.328437352895162,7.905810312658931,7.0825485693553,5.5053315359323625,4.356708826689592,12.111767460549332
905352180,60,RL,97.0,10029,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,5,1988-01-01,1989-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,268.0,4,3,PConc,4,3,1,6,831.0,1,0.0,320.0,1151.0,GasA,3,Y,SBrkr,1164,896,0,2060,0,1,2,1,4,1,3,8,8,1,3,Attchd,1988-01-01,Unf,2,521.0,3,3,Y,0,228,0,0,192,0,0,0,None,0,9,2007-01-01,WD,Normal,211000,3.0,831.0,420,2891.0,228,19,18,19,257.5,515.0,0.75,0.07883817427385892,0.4032023289665211,12360,17346.0,95,24.0,12.0,3324.0,9.21333588095598,7.630946580890459,7.969703583278656,6.723832440821209,6.042632833682381,5.43372200355424,12.259618151783465
905376090,20,RL,65.0,17541,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1948-01-01,2005-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,CBlock,3,4,2,4,300.0,1,0.0,109.0,409.0,GasA,5,Y,SBrkr,1325,0,0,1325,0,0,2,0,3,1,4,6,8,1,3,Detchd,1996-01-01,Unf,2,576.0,3,3,Y,0,42,0,0,0,0,0,0,None,0,7,2007-01-01,WD,Normal,216000,2.0,300.0,42,1625.0,42,59,2,11,220.83333333333334,441.6666666666667,0.6666666666666666,0.025830258302583026,0.22624434389140272,6625,8125.0,413,12.0,6.0,900.0,9.772353284511327,7.189922170745808,7.3938782901077555,5.707110264748875,3.7612001156935624,3.7612001156935624,12.283038316285214
905377020,20,RL,65.0,22692,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1953-01-01,1953-01-01,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,587.0,1,0.0,486.0,1073.0,GasA,3,Y,SBrkr,1630,0,0,1630,0,0,2,0,3,1,3,6,5,1,3,Detchd,1953-01-01,Unf,2,649.0,3,3,P,0,64,0,0,0,0,0,0,None,0,3,2007-01-01,COD,Normal,130000,2.0,587.0,64,2217.0,64,54,54,54,271.6666666666667,543.3333333333334,0.6666666666666666,0.028854824165915238,0.35990190067443284,8150,11085.0,270,12.0,6.0,1761.0,10.029811785869622,7.396948602621014,7.704361167910313,6.376726947898627,4.174387269895637,4.174387269895637,11.775297421715827
905377050,20,RL,84.0,17808,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,4,5,1946-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,484.0,484.0,GasA,3,N,SBrkr,1242,0,0,1242,0,0,1,0,2,1,3,4,5,0,0,Attchd,1946-01-01,Unf,1,336.0,3,3,N,0,0,0,0,0,0,0,0,None,0,7,2007-01-01,WD,Normal,109900,1.0,0.0,0,1242.0,0,61,57,61,310.5,621.0,0.5,0.0,0.0,4968,4968.0,305,4.0,2.0,0.0,9.787459226476006,7.1252830915107115,7.1252830915107115,0.0,0.0,0.0,11.60733523953139
905401020,20,RL,102.0,12671,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,7,1954-01-01,1994-01-01,Hip,CompShg,MetalSd,MetalSd,Stone,300.0,3,4,CBlock,4,2,1,2,353.0,1,0.0,935.0,1288.0,GasA,5,Y,SBrkr,2422,0,0,2422,0,0,3,0,4,1,4,6,6,2,4,Attchd,1954-01-01,Fin,2,527.0,3,3,Y,0,63,0,0,144,0,0,0,None,0,7,2007-01-01,WD,Normal,255000,3.0,353.0,207,2775.0,63,53,13,53,403.6666666666667,605.5,0.75,0.022694524495677233,0.14568716467189435,14532,16650.0,371,18.0,12.0,1412.0,9.447150114054207,7.792761720816526,7.9287663216266955,5.869296913133774,5.337538079701318,4.1588830833596715,12.449022745701502
905426010,20,RL,84.0,12615,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,7,1950-01-01,2001-01-01,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,3,CBlock,3,4,3,5,477.0,1,0.0,725.0,1202.0,GasA,3,Y,SBrkr,2158,0,0,2158,1,0,2,0,4,1,4,7,8,1,4,Attchd,1950-01-01,Unf,2,576.0,3,3,Y,0,29,39,0,0,0,0,0,None,0,6,2007-01-01,WD,Normal,243000,3.0,477.0,68,2635.0,29,57,6,57,308.2857142857143,539.5,0.75,0.011001517450682853,0.22093561834182493,12948,15810.0,399,21.0,12.0,1431.0,9.442721128642875,7.677400430514807,7.877017895622398,6.169610732491456,4.23410650459726,3.4011973816621555,12.400820837540556
905451390,50,RL,70.0,10512,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,6,1954-01-01,1954-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,491.0,1,0.0,497.0,988.0,GasA,5,Y,SBrkr,988,638,0,1626,0,0,1,1,3,1,4,6,8,0,0,Attchd,1954-01-01,Unf,1,332.0,3,3,Y,366,0,0,0,0,0,0,0,None,0,5,2007-01-01,WD,Normal,154000,1.5,491.0,0,2117.0,366,53,53,53,271.0,542.0,0.5,0.17280453257790368,0.30178242163491087,9756,12702.0,318,9.0,4.5,1473.0,9.26036786557583,7.394493107219038,7.658227526161352,6.198478716492308,0.0,5.905361848054571,11.944714374881176
905475270,20,RL,60.0,5400,Pave,None,Reg,HLS,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,5,1958-01-01,1958-01-01,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,3,453.0,1,0.0,411.0,864.0,GasA,3,Y,SBrkr,864,0,0,864,0,1,1,0,3,1,3,6,8,0,0,Attchd,1958-01-01,Unf,1,399.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,5,2007-01-01,WD,Normal,118000,1.5,453.0,0,1317.0,0,49,49,49,144.0,288.0,0.5,0.0,0.5236994219653179,4320,6585.0,245,9.0,4.5,1359.0,8.594339400592892,6.762729506931879,7.183870715062453,6.118097198041348,0.0,0.0,11.678448377988165
905475520,30,RL,65.0,11515,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1958-01-01,1994-01-01,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,N,SBrkr,943,0,0,943,0,0,1,0,3,1,4,5,6,0,0,Detchd,1958-01-01,Unf,1,308.0,3,3,N,0,0,60,0,0,0,0,0,None,0,8,2007-01-01,WD,Normal,80000,1.0,0.0,60,943.0,0,49,13,49,188.6,314.3333333333333,0.3333333333333333,0.0,0.0,3772,3772.0,245,5.0,3.0,0.0,9.351492651732066,6.8501261661455,6.8501261661455,0.0,4.110873864173311,0.0,11.289794413577894
905476160,90,RL,42.0,7711,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,3,1977-01-01,1977-01-01,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,PConc,4,3,4,6,1440.0,1,0.0,0.0,1440.0,GasA,3,Y,SBrkr,1440,0,0,1440,2,0,2,0,4,2,3,8,8,0,0,Attchd,1977-01-01,Unf,0,0.0,0,0,N,321,0,0,0,0,0,0,0,None,0,8,2007-01-01,Oth,Abnorml,150000,4.0,1440.0,0,2880.0,321,30,30,30,180.0,360.0,1.0,0.11141964595626519,0.9993060374739764,5760,11520.0,90,32.0,16.0,5760.0,8.950532836290382,7.273092595999522,7.9658927350845286,7.273092595999522,0.0,5.7745515455444085,11.918397239722838
905476170,30,RL,58.0,9098,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1920-01-01,2002-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,2,5,348.0,1,0.0,180.0,528.0,GasA,5,Y,SBrkr,605,0,0,605,1,0,1,0,2,1,3,5,8,0,0,Attchd,1920-01-01,Unf,0,0.0,0,0,N,0,0,144,0,0,0,0,0,None,0,7,2007-01-01,WD,Normal,86000,2.0,348.0,144,953.0,0,87,5,87,121.0,302.5,1.0,0.0,0.5742574257425742,2420,3812.0,609,10.0,4.0,1044.0,9.11591979635669,6.406879986069314,6.860663671448287,5.855071922202427,4.976733742420574,0.0,11.362114203075018
905476225,120,RL,39.0,3869,Pave,None,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,TwnhsE,1Story,5,6,1984-01-01,1984-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,149.0,4,5,CBlock,3,3,1,2,283.0,6,755.0,0.0,1038.0,GasA,4,Y,SBrkr,1038,0,0,1038,0,0,2,0,2,1,3,5,8,0,0,Attchd,1984-01-01,RFn,1,264.0,3,3,Y,0,105,0,0,0,0,0,0,None,0,7,2007-01-01,WD,Normal,130000,2.0,1038.0,105,2076.0,105,23,23,23,207.6,519.0,1.0,0.05055368319691863,0.9990375360923965,5190,10380.0,138,10.0,4.0,3114.0,8.261009786023827,6.946013991099227,7.638679823876112,6.946013991099227,4.663439094112067,4.663439094112067,11.775297421715827
905478140,20,RL,58.0,9280,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,1951-01-01,1951-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,3,1,5,557.0,1,0.0,785.0,1342.0,GasA,5,Y,SBrkr,1342,0,0,1342,1,0,1,0,4,1,3,7,8,0,0,Detchd,1951-01-01,Unf,1,256.0,3,3,Y,0,0,0,0,0,0,0,0,None,0,4,2007-01-01,WD,Normal,125000,2.0,557.0,0,1899.0,0,56,56,56,191.71428571428572,335.5,0.5,0.0,0.41474311243484735,6710,9495.0,336,14.0,8.0,1114.0,9.135724578595394,7.202661196523238,7.549609165154532,6.324358962381311,0.0,0.0,11.736077016252437
905478220,50,RL,60.0,11100,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1951-01-01,1994-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,2,2,1080.0,1,0.0,0.0,1080.0,GasA,3,N,SBrkr,1080,400,0,1480,1,0,1,0,4,1,3,7,8,1,4,Attchd,1951-01-01,Unf,1,253.0,3,3,Y,0,0,68,0,0,0,0,0,None,0,7,2007-01-01,WD,Normal,136500,2.0,1080.0,68,2560.0,0,56,13,56,211.42857142857142,370.0,0.5,0.0,0.7292370020256583,7400,12800.0,336,14.0,8.0,3240.0,9.314790473332646,7.300472814267799,7.848153086199526,6.985641817639208,4.23410650459726,0.0,11.824087219587643
905480090,50,RL,50.0,7550,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,4,5,1920-01-01,1950-01-01,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,2,2,BrkTil,3,2,1,1,0.0,1,0.0,951.0,951.0,GasW,2,N,SBrkr,986,376,0,1362,0,0,2,0,4,1,3,7,8,0,0,Detchd,1920-01-01,Unf,1,280.0,2,3,P,0,0,0,0,0,0,0,0,None,0,3,2007-01-01,WD,Normal,96000,2.0,0.0,0,1362.0,0,87,57,87,194.57142857142858,340.5,0.5,0.0,0.0,5448,5448.0,435,14.0,8.0,0.0,8.929435283803425,7.217443431696533,7.217443431696533,0.0,0.0,0.0,11.472113887062386
905480180,20,RL,60.0,9060,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,1Story,5,6,1957-01-01,2006-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,98.0,3,3,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,5,Y,SBrkr,1340,0,0,1340,0,0,1,0,3,1,3,7,8,1,4,Attchd,1957-01-01,RFn,1,252.0,3,3,Y,116,0,0,180,0,0,0,0,None,0,6,2007-01-01,WD,Normal,120000,1.0,0.0,180,1340.0,116,50,1,50,191.42857142857142,446.6666666666667,0.3333333333333333,0.08650260999254288,0.0,6700,6700.0,300,7.0,3.0,0.0,9.11173476822206,7.201170883281678,7.201170883281678,0.0,5.198497031265826,4.762173934797756,11.695255355062795
906200230,50,RL,104.0,23920,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,1.5Fin,6,5,1984-01-01,1984-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1105.0,1105.0,GasA,5,Y,SBrkr,1105,717,0,1822,0,0,2,0,4,1,4,7,6,1,1,Attchd,1984-01-01,Unf,2,515.0,3,3,P,0,195,1012,0,0,444,3,0,None,0,4,2007-01-01,WD,Normal,228500,2.0,0.0,1207,1822.0,195,23,23,23,260.2857142857143,455.5,0.5,0.10696653867251783,0.0,10932,10932.0,115,14.0,8.0,0.0,10.082512013210788,7.508238774678663,7.508238774678663,0.0,7.0967213784947605,5.278114659230518,12.339295865674435
906201022,20,RL,114.0,10357,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Feedr,Norm,1Fam,1Story,7,5,1990-01-01,1991-01-01,Hip,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,2,6,738.0,1,0.0,172.0,910.0,GasA,4,Y,SBrkr,1442,0,0,1442,1,0,2,0,3,1,4,6,8,1,3,Attchd,1990-01-01,Fin,2,719.0,3,3,Y,0,244,0,0,0,0,0,0,None,0,5,2007-01-01,WD,Normal,179900,3.0,738.0,244,2180.0,244,17,16,17,240.33333333333334,480.6666666666667,1.0,0.11187528656579551,0.5114345114345115,10094,15260.0,85,18.0,9.0,2952.0,9.245514446983837,7.274479558773871,7.687538766201629,6.6052979209482015,5.501258210544727,5.501258210544727,12.100161978566867
906201023,60,RL,116.0,13474,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,1Fam,2Story,7,5,1990-01-01,1991-01-01,Gable,CompShg,HdBoard,Plywood,BrkFace,246.0,4,3,CBlock,4,3,1,5,700.0,1,0.0,0.0,700.0,GasA,4,Y,SBrkr,1122,1121,0,2243,1,0,2,1,4,1,4,8,8,1,3,Attchd,1990-01-01,RFn,3,746.0,3,3,Y,127,44,224,0,0,0,0,0,None,0,6,2007-01-01,WD,Normal,225000,3.5,700.0,268,2943.0,171,17,16,17,280.375,560.75,0.875,0.058084239130434784,0.31194295900178254,15701,20601.0,85,28.0,14.0,2800.0,9.508591395777199,7.716015266642587,7.987524479848767,6.55250788703459,5.594711379601839,5.147494476813453,12.323860125621126
906201200,60,RL,86.0,10380,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1986-01-01,1987-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,172.0,4,3,CBlock,3,3,4,2,28.0,5,1474.0,0.0,1502.0,GasA,5,Y,SBrkr,1553,1177,0,2730,1,0,2,1,4,1,4,8,8,1,3,Attchd,1987-01-01,Fin,2,576.0,3,3,Y,201,96,0,0,0,0,0,0,None,0,8,2007-01-01,WD,Normal,301000,3.5,1502.0,96,4232.0,297,21,20,20,341.25,682.5,0.875,0.07016300496102056,0.5499816916880264,19110,29624.0,105,28.0,14.0,4506.0,9.247732491193245,7.912423121473705,8.350666240520924,7.315218389752975,4.574710978503383,5.697093486505405,12.614868865984631
906203140,60,RL,103.0,13125,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991-01-01,1991-01-01,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,5,3,2,4,48.0,6,634.0,422.0,1104.0,GasA,5,Y,SBrkr,912,1215,0,2127,1,0,2,1,4,1,4,8,8,1,3,Attchd,1991-01-01,RFn,3,833.0,3,3,Y,72,192,224,0,0,0,0,0,None,0,11,2007-01-01,WD,Normal,238000,3.5,682.0,416,2809.0,264,16,16,16,265.875,531.75,0.875,0.09395017793594305,0.32048872180451127,14889,19663.0,80,28.0,14.0,3410.0,9.482350275033667,7.662937850461535,7.940939762327791,6.52649485957079,6.0330862217988015,5.579729825986222,12.380030154325457
906204140,60,RL,82.0,11287,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,6,1989-01-01,1989-01-01,Gable,CompShg,Plywood,Plywood,BrkFace,340.0,4,3,CBlock,4,3,3,6,421.0,1,0.0,386.0,807.0,GasA,4,Y,SBrkr,1175,807,0,1982,0,0,2,1,3,1,4,7,8,1,3,Attchd,1989-01-01,Fin,2,575.0,3,3,Y,0,84,0,196,0,0,0,0,None,0,1,2007-01-01,WD,Normal,228500,2.5,421.0,280,2403.0,84,18,18,18,283.14285714285717,660.6666666666666,0.8333333333333334,0.03494176372712146,0.21230458900655572,13874,16821.0,108,17.5,7.5,1684.0,9.33149549353265,7.592366128519796,7.784889295655098,6.045005314036012,5.638354669333745,4.442651256490317,12.339295865674435
906223040,60,RL,75.0,9317,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994-01-01,2001-01-01,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4,4,1,6,497.0,1,0.0,282.0,779.0,GasA,5,Y,SBrkr,1029,929,0,1958,1,0,2,1,3,1,4,7,8,1,3,Attchd,1994-01-01,RFn,2,499.0,3,3,Y,202,93,0,0,0,0,0,0,None,0,7,2007-01-01,CWD,Normal,220000,3.5,497.0,93,2455.0,295,13,6,13,279.7142857142857,652.6666666666666,1.1666666666666667,0.12011400651465798,0.25370086778968864,13706,17185.0,65,24.5,10.5,1988.0,9.139703292376742,7.580189417944541,7.806289289267033,6.210600077024653,4.543294782270004,5.69035945432406,12.301387370778713
906340080,60,RL,77.0,9965,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,220.0,4,3,PConc,5,3,3,6,984.0,1,0.0,280.0,1264.0,GasA,5,Y,SBrkr,1282,1414,0,2696,1,0,2,1,4,1,5,10,8,1,4,BuiltIn,2007-01-01,Fin,3,792.0,3,3,Y,120,184,0,0,168,0,0,0,None,0,10,2007-01-01,New,Partial,383970,3.5,984.0,352,3680.0,304,0,0,0,269.6,674.0,0.875,0.08258625373539799,0.36484983314794217,18872,25760.0,0,35.0,14.0,4920.0,9.20693457884135,7.89989532313973,8.210939733379021,6.892641641172089,5.8664680569332965,5.720311776607412,12.85832230788469
906340090,60,RL,77.0,9965,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2006-01-01,2007-01-01,Hip,CompShg,VinylSd,VinylSd,Stone,340.0,4,3,PConc,5,3,4,6,1150.0,1,0.0,316.0,1466.0,GasA,5,Y,SBrkr,1466,1362,0,2828,1,0,3,0,4,1,4,11,8,1,3,BuiltIn,2006-01-01,RFn,3,1052.0,3,3,Y,125,144,0,0,0,0,0,0,None,0,4,2007-01-01,New,Partial,424870,4.0,1150.0,144,3978.0,269,1,0,1,257.09090909090907,707.0,1.0,0.06760492586076904,0.4065040650406504,22624,31824.0,5,44.0,16.0,5750.0,9.20693457884135,7.947678571301568,8.288785810426928,7.048386408721883,4.976733742420574,5.598421958998375,12.959540872420414
906378120,20,RL,71.0,9178,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1643.0,1643.0,GasA,5,Y,SBrkr,1651,0,0,1651,0,0,2,0,3,1,4,7,8,1,4,Attchd,2007-01-01,Fin,3,870.0,3,3,Y,204,64,0,0,0,0,0,0,None,0,9,2007-01-01,New,Partial,250000,2.0,0.0,64,1651.0,268,0,0,0,235.85714285714286,550.3333333333334,0.6666666666666666,0.162227602905569,0.0,13208,13208.0,0,14.0,6.0,0.0,9.12467354521909,7.409741954080923,7.409741954080923,0.0,4.174387269895637,5.594711379601839,12.429220196836383
906378150,20,RL,93.0,10481,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2006-01-01,2007-01-01,Hip,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,2140.0,2140.0,GasA,5,Y,SBrkr,2140,0,0,2140,0,0,2,1,3,1,4,8,8,0,0,Attchd,2006-01-01,Fin,3,894.0,3,3,Y,136,32,0,0,0,0,0,0,None,0,6,2007-01-01,New,Partial,360000,2.5,0.0,32,2140.0,168,1,0,1,267.5,713.3333333333334,0.8333333333333334,0.07846800560485755,0.0,17120,17120.0,5,20.0,7.5,0.0,9.257414779362112,7.669028288589683,7.669028288589683,0.0,3.4965075614664802,5.1298987149230735,12.793862088206213
906378170,20,RL,91.0,10652,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1494.0,1494.0,GasA,5,Y,SBrkr,1494,0,0,1494,0,0,2,0,3,1,4,7,8,1,4,Attchd,2006-01-01,RFn,3,840.0,3,3,Y,160,33,0,0,0,0,0,0,None,0,8,2007-01-01,New,Partial,279500,2.0,0.0,33,1494.0,193,1,0,1,213.42857142857142,498.0,0.6666666666666666,0.1290969899665552,0.0,10458,10458.0,5,14.0,6.0,0.0,9.273596821611198,7.3098814858247865,7.3098814858247865,0.0,3.5263605246161616,5.267858159063328,12.540761149388421
906380010,20,RL,103.0,11175,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1316.0,1316.0,GasA,5,Y,SBrkr,1316,0,0,1316,0,0,2,0,3,1,4,6,8,1,4,Attchd,2007-01-01,Fin,2,440.0,3,3,Y,0,20,0,0,0,0,0,0,None,0,10,2007-01-01,New,Partial,200141,2.0,0.0,20,1316.0,20,0,0,0,219.33333333333334,438.6666666666667,0.6666666666666666,0.015186028853454821,0.0,9212,9212.0,0,12.0,6.0,0.0,9.321523900936798,7.183111701743281,7.183111701743281,0.0,3.044522437723423,3.044522437723423,12.206782393599413
906380040,20,RL,66.0,10235,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007-01-01,2007-01-01,Gable,CompShg,VinylSd,VinylSd,Stone,306.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1643.0,1643.0,GasA,5,Y,SBrkr,1651,0,0,1651,0,0,2,0,3,1,4,7,8,1,4,Attchd,2007-01-01,RFn,3,870.0,3,3,Y,192,64,0,0,0,0,0,0,None,0,9,2007-01-01,New,Partial,246500,2.0,0.0,64,1651.0,256,0,0,0,235.85714285714286,550.3333333333334,0.6666666666666666,0.1549636803874092,0.0,13208,13208.0,0,14.0,6.0,0.0,9.23366619727968,7.409741954080923,7.409741954080923,0.0,4.174387269895637,5.54907608489522,12.415121329251784
906380070,60,RL,69.0,9588,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007-01-01,2007-01-01,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,4,3,PConc,5,3,1,1,0.0,1,0.0,1482.0,1482.0,GasA,5,Y,SBrkr,1482,1092,0,2574,0,0,2,1,3,1,5,10,8,1,4,BuiltIn,2007-01-01,Fin,3,868.0,3,3,Y,0,148,0,0,0,0,0,0,None,0,11,2007-01-01,New,Partial,276000,2.5,0.0,148,2574.0,148,0,0,0,257.4,858.0,0.8333333333333334,0.05747572815533981,0.0,20592,20592.0,0,25.0,7.5,0.0,9.16837188715368,7.853604813097837,7.853604813097837,0.0,5.003946305945459,5.003946305945459,12.52815976788113
