PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,log_SalePrice
534476100,20,RL,80.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1951-01-01,1951-01-01,Gable,CompShg,HdBoard,HdBoard,Stone,144.0,3,3,CBlock,3,3,1,5,996.0,1,0.0,60.0,1056.0,GasA,5,Y,FuseA,1216,0,0,1216,1,0,1,0,3,1,3,7,8,0,0,Attchd,1951-01-01,RFn,1,280.0,3,3,Y,0,0,0,0,0,0,0,0,,0,5,2006-01-01,WD,Normal,135000,11.813037464800539
534477030,20,RL,89.0,10680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951-01-01,1951-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,44.0,3,3,CBlock,3,2,1,2,756.0,1,0.0,1380.0,2136.0,GasA,3,N,FuseA,2136,0,0,2136,0,0,2,0,4,1,3,7,5,0,0,Detchd,1951-01-01,Unf,2,528.0,3,3,Y,0,30,0,0,0,0,0,0,,0,10,2006-01-01,WD,Normal,137900,11.834291315386718
534479130,50,RL,79.0,9490,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1941-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,3,3,1,4,403.0,3,165.0,238.0,806.0,GasA,3,Y,FuseA,958,620,0,1578,1,0,1,0,3,1,2,5,8,2,3,Attchd,1941-01-01,Unf,1,240.0,3,3,Y,0,0,32,0,0,0,0,0,,0,8,2006-01-01,WD,Normal,133000,11.798111925972618
534479240,60,RL,79.0,9462,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,6,1949-01-01,1973-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,704.0,704.0,GasA,4,Y,FuseA,1024,704,0,1728,0,0,1,1,3,1,3,7,7,1,4,Attchd,1949-01-01,Unf,1,234.0,3,3,Y,245,60,0,0,0,0,0,0,,0,7,2006-01-01,WD,Normal,137000,11.827743504053695
534479300,20,RL,82.0,9888,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954-01-01,1975-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,4,CBlock,3,3,1,4,486.0,1,0.0,450.0,936.0,GasA,3,Y,FuseA,936,0,0,936,0,0,1,0,2,1,3,5,8,0,0,Attchd,1954-01-01,Unf,1,240.0,3,3,Y,0,0,160,0,0,0,0,0,,0,3,2006-01-01,WD,Normal,121000,11.703554089007538
535101110,90,RL,73.0,8917,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1967-01-01,1967-01-01,Gable,CompShg,Plywood,Plywood,,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1584.0,1584.0,GasA,3,Y,SBrkr,1584,0,0,1584,0,0,2,0,4,2,3,8,8,0,0,Detchd,1967-01-01,Unf,2,506.0,3,3,Y,0,0,0,0,0,0,0,0,,0,10,2006-01-01,WD,Normal,119000,11.686887175419702
535103070,80,RL,73.0,12700,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1964-01-01,1964-01-01,Gable,CompShg,HdBoard,HdBoard,,0.0,3,3,CBlock,3,3,1,5,939.0,1,0.0,307.0,1246.0,GasA,3,Y,SBrkr,1246,0,0,1246,1,0,1,0,3,1,3,6,8,2,4,Attchd,1964-01-01,RFn,2,441.0,3,3,Y,0,69,0,0,0,0,0,0,,0,11,2006-01-01,WD,Normal,172000,12.055255569732177
535105160,20,RL,85.0,8500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1961-01-01,1961-01-01,Hip,CompShg,HdBoard,HdBoard,BrkCmn,203.0,3,3,CBlock,3,3,1,3,600.0,1,0.0,635.0,1235.0,GasA,3,Y,SBrkr,1235,0,0,1235,0,0,1,0,2,1,3,6,8,0,0,Attchd,1961-01-01,Unf,2,480.0,3,3,Y,0,0,0,0,0,0,0,0,,0,12,2006-01-01,WD,Abnorml,98600,11.498836682527127
535125060,60,RL,88.0,14200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,7,6,1966-01-01,1966-01-01,Gable,CompShg,MetalSd,MetalSd,BrkFace,309.0,3,3,CBlock,3,3,1,3,445.0,1,0.0,479.0,924.0,GasA,5,Y,SBrkr,1216,941,0,2157,0,0,2,1,4,1,4,8,8,2,4,Attchd,1966-01-01,Fin,2,487.0,3,3,Y,105,66,0,0,0,0,0,0,,0,5,2006-01-01,WD,Normal,226000,12.328294703023396
535150240,20,RL,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954-01-01,1954-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,3,3,1,2,812.0,1,0.0,124.0,936.0,GasA,3,Y,SBrkr,1128,0,0,1128,0,0,1,0,2,1,3,5,7,0,0,Attchd,1954-01-01,Unf,1,286.0,3,3,Y,0,0,0,0,0,0,0,0,,0,6,2006-01-01,WD,Family,118000,11.678448377988165
535150300,75,RL,174.0,25419,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,8,4,1918-01-01,1990-01-01,Gable,CompShg,Stucco,Stucco,,0.0,4,4,PConc,3,3,1,6,1036.0,2,184.0,140.0,1360.0,GasA,4,Y,SBrkr,1360,1360,392,3112,1,1,2,0,4,1,4,8,8,1,5,Detchd,1918-01-01,Unf,2,795.0,3,3,Y,0,16,552,0,0,512,5,0,,0,3,2006-01-01,WD,Abnorml,235000,12.367345048436391
535151080,20,RL,109.0,9723,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1963-01-01,1963-01-01,Hip,CompShg,MetalSd,MetalSd,BrkFace,332.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1008.0,1008.0,GasA,3,Y,SBrkr,1008,0,0,1008,0,0,1,0,2,1,3,5,8,0,0,Attchd,1963-01-01,RFn,2,430.0,3,3,Y,0,0,0,0,0,0,0,0,,0,10,2006-01-01,WD,Normal,135000,11.813037464800539
535151130,90,RL,70.0,7728,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962-01-01,1962-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,3,3,CBlock,3,3,3,5,803.0,1,0.0,303.0,1106.0,GasA,3,Y,SBrkr,1190,0,0,1190,1,0,1,0,3,1,3,6,8,0,0,Attchd,1962-01-01,Unf,2,540.0,3,3,Y,0,18,0,0,0,0,0,0,,0,5,2006-01-01,WD,Normal,132500,11.794345471549745
535152070,80,RL,70.0,8163,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959-01-01,1959-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,128.0,3,4,CBlock,3,3,3,5,748.0,4,294.0,102.0,1144.0,GasA,3,Y,SBrkr,1144,0,0,1144,1,0,1,0,3,1,3,6,8,1,3,Attchd,1959-01-01,RFn,1,796.0,3,3,Y,86,0,0,0,0,0,0,0,,0,3,2006-01-01,WD,Normal,143000,11.870606902224587
535152280,20,RL,70.0,8400,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1957-01-01,1957-01-01,Gable,CompShg,BrkFace,BrkFace,,0.0,3,3,CBlock,2,3,2,4,623.0,1,0.0,556.0,1179.0,GasA,4,Y,SBrkr,1364,0,0,1364,0,0,1,1,3,1,3,6,8,1,4,Attchd,1957-01-01,RFn,1,331.0,3,3,Y,0,60,0,0,0,0,0,0,,0,3,2006-01-01,WD,Normal,132000,11.790564777297387
535176050,20,RL,80.0,11600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960-01-01,1960-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175.0,3,3,CBlock,3,3,1,3,565.0,1,0.0,818.0,1383.0,GasA,3,Y,SBrkr,1383,0,0,1383,0,0,1,1,3,1,3,7,8,0,0,Attchd,1960-01-01,RFn,1,292.0,3,3,Y,0,45,0,0,0,0,0,0,,0,4,2006-01-01,WD,Normal,145250,11.886218559372042
535177100,20,RL,73.0,9610,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1958-01-01,1958-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,632.0,3,3,CBlock,3,3,1,3,203.0,1,0.0,918.0,1121.0,GasA,5,Y,FuseA,1336,0,0,1336,0,0,1,1,3,1,3,7,8,1,3,Attchd,1958-01-01,RFn,2,488.0,3,3,Y,80,0,0,0,0,0,0,0,,0,12,2006-01-01,WD,Normal,162000,11.995357787034976
535178100,80,RL,125.0,10000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,1956-01-01,1956-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,272.0,3,3,CBlock,3,3,3,4,678.0,3,281.0,99.0,1058.0,GasA,5,Y,SBrkr,1370,0,0,1370,1,0,1,0,3,1,3,6,8,1,3,Basment,1956-01-01,RFn,1,300.0,3,3,Y,191,0,0,0,120,0,0,0,,0,2,2006-01-01,WD,Normal,148000,11.904974309480181
535179050,20,RL,69.0,14850,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957-01-01,1957-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,3,3,1,3,895.0,1,0.0,197.0,1092.0,GasA,3,Y,FuseA,1092,0,0,1092,1,0,1,0,2,1,3,6,8,1,3,Attchd,1957-01-01,Fin,1,299.0,3,3,Y,268,0,0,0,122,0,0,0,,0,5,2006-01-01,WD,Normal,141000,11.856522261533737
535180020,20,RL,72.0,10152,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1956-01-01,1994-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,3,3,3,4,914.0,1,0.0,210.0,1124.0,GasA,5,Y,SBrkr,1124,0,0,1124,1,0,1,0,3,1,3,6,8,1,3,Attchd,1956-01-01,Fin,1,353.0,3,3,Y,0,211,180,0,142,0,0,0,,0,5,2006-01-01,WD,Normal,153000,11.938199736300925
535180070,20,RL,72.0,10011,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1957-01-01,1996-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,64.0,3,3,CBlock,3,3,1,4,360.0,1,0.0,710.0,1070.0,GasA,3,Y,SBrkr,1236,0,0,1236,0,1,1,0,2,1,4,6,7,1,2,Attchd,1957-01-01,Unf,1,447.0,3,3,Y,0,0,0,0,0,0,0,0,,0,5,2006-01-01,WD,Normal,134450,11.808955099378537
535301010,90,RL,73.0,7032,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,5,5,1979-01-01,1979-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,4,3,4,6,943.0,1,0.0,0.0,943.0,GasA,3,Y,SBrkr,943,0,0,943,1,0,1,0,2,1,3,4,8,2,3,Detchd,1979-01-01,Unf,2,600.0,3,3,Y,42,0,0,0,0,0,0,0,,0,12,2006-01-01,WD,Normal,135960,11.820123358887447
535301150,20,RL,70.0,8092,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1954-01-01,2000-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,3,4,CBlock,3,3,1,5,824.0,1,0.0,226.0,1050.0,GasA,5,Y,SBrkr,1050,0,0,1050,1,0,1,0,3,1,4,6,8,0,0,Attchd,1954-01-01,RFn,1,286.0,3,3,Y,0,0,0,0,0,0,0,0,,0,6,2006-01-01,WD,Abnorml,156000,11.957617696467539
535303050,20,RL,75.0,11310,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1954-01-01,1954-01-01,Hip,CompShg,Wd Sdng,BrkFace,,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1367.0,1367.0,GasA,5,Y,SBrkr,1375,0,0,1375,0,0,1,0,2,1,3,5,8,1,3,Attchd,1954-01-01,Unf,2,451.0,3,3,Y,0,30,0,0,0,0,0,0,,0,6,2006-01-01,WD,Normal,140000,11.849404844423074
535304020,20,RL,66.0,12778,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1952-01-01,2003-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,3,3,1,6,658.0,1,0.0,350.0,1008.0,GasA,5,Y,FuseA,1008,0,0,1008,1,0,1,0,2,1,3,4,8,0,0,Attchd,1952-01-01,RFn,1,280.0,3,3,Y,0,154,0,0,0,0,0,0,,0,1,2006-01-01,WD,Normal,139500,11.845827048676645
535305120,20,RL,75.0,10170,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951-01-01,1951-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,216.0,216.0,GasA,3,Y,SBrkr,1575,0,0,1575,0,0,1,1,2,1,4,5,8,1,4,Attchd,1951-01-01,Unf,2,400.0,3,3,Y,0,0,0,0,0,0,0,0,,0,6,2006-01-01,WD,Normal,155000,11.951186847493476
535325130,80,RL,55.0,7700,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,7,1956-01-01,1956-01-01,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,CBlock,4,3,1,4,271.0,1,0.0,30.0,301.0,GasA,5,Y,FuseA,1145,0,0,1145,0,0,1,0,3,1,3,6,6,0,0,Detchd,1993-01-01,Unf,2,684.0,3,3,Y,0,0,0,0,0,0,0,0,,0,9,2006-01-01,WD,Normal,127000,11.751950239425476
535325340,20,RL,65.0,11050,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956-01-01,1956-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,3,3,1,2,488.0,1,0.0,517.0,1005.0,GasA,5,Y,SBrkr,1005,0,0,1005,0,0,1,0,2,1,3,6,8,1,3,Attchd,1956-01-01,Unf,1,319.0,3,3,Y,0,0,0,0,288,0,0,0,,0,7,2006-01-01,WD,Normal,133500,11.80186424743109
535325350,20,RL,80.0,13600,Pave,,Reg,Bnk,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955-01-01,1955-01-01,Gable,CompShg,HdBoard,HdBoard,,0.0,3,3,CBlock,3,3,1,3,144.0,4,912.0,0.0,1056.0,GasA,4,Y,SBrkr,1056,0,0,1056,1,0,1,1,3,1,3,6,8,0,0,Attchd,1955-01-01,Fin,1,300.0,3,3,Y,0,0,0,0,0,0,0,0,Shed,650,11,2006-01-01,WD,Normal,125000,11.736077016252437
535325450,20,RL,85.0,15428,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1951-01-01,1991-01-01,Hip,CompShg,MetalSd,MetalSd,,0.0,3,3,CBlock,3,3,1,3,741.0,1,0.0,143.0,884.0,GasA,5,Y,SBrkr,884,0,0,884,1,0,1,0,2,1,3,4,8,0,0,Attchd,1951-01-01,Fin,1,270.0,3,3,Y,0,0,0,0,195,0,0,0,,0,6,2006-01-01,WD,Normal,142000,11.863589378812122
535325460,30,RL,118.0,21299,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1941-01-01,1963-01-01,Hip,WdShake,BrkFace,BrkFace,,0.0,4,3,CBlock,3,3,1,1,0.0,1,0.0,929.0,929.0,GasA,5,Y,SBrkr,2039,0,0,2039,1,0,1,1,3,1,3,7,7,3,4,2Types,1941-01-01,Unf,3,791.0,3,3,Y,0,0,90,0,0,0,0,0,,0,12,2006-01-01,COD,Abnorml,167000,12.025755079404917
535327210,20,RL,70.0,13300,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956-01-01,2001-01-01,Hip,CompShg,Wd Sdng,VinylSd,,0.0,3,3,CBlock,3,3,1,3,494.0,1,0.0,521.0,1015.0,GasA,4,Y,SBrkr,1384,0,0,1384,1,0,1,0,2,1,3,6,7,0,0,Attchd,2001-01-01,Unf,2,896.0,3,3,Y,75,0,0,323,0,0,0,0,Shed,400,6,2006-01-01,WD,Normal,159000,11.976665770490767
535353180,190,RL,94.0,22136,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,5,1925-01-01,1975-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,2,CBlock,3,3,2,6,1018.0,1,0.0,1153.0,2171.0,GasA,3,Y,SBrkr,1392,1248,0,2640,2,0,2,1,5,1,3,10,4,1,4,Attchd,1977-01-01,RFn,3,1008.0,3,3,N,631,48,148,0,0,0,0,0,,0,7,2006-01-01,WD,Normal,180000,12.100717685412471
535354130,50,RL,50.0,7500,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,6,1947-01-01,1950-01-01,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,784.0,784.0,GasA,5,Y,FuseA,900,412,0,1312,0,0,1,1,3,1,3,6,8,0,0,Detchd,1953-01-01,Unf,2,649.0,3,3,Y,0,28,0,0,0,0,0,0,,0,10,2006-01-01,WD,Normal,127000,11.751950239425476
535355100,50,RL,50.0,7000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,6,6,1924-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,4,BrkTil,2,3,1,2,617.0,1,0.0,0.0,617.0,GasA,4,Y,SBrkr,865,445,0,1310,0,0,2,0,2,1,3,6,7,0,0,Attchd,1924-01-01,Unf,1,398.0,3,3,Y,0,0,126,0,0,0,0,0,,0,5,2006-01-01,COD,Normal,112000,11.626263078808801
535375040,30,RL,60.0,10410,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,1930-01-01,2001-01-01,Gable,CompShg,VinylSd,VinylSd,,0.0,3,4,PConc,3,3,1,1,0.0,1,0.0,713.0,713.0,GasA,5,Y,SBrkr,713,0,0,713,0,0,1,0,2,1,4,5,8,0,0,Detchd,1936-01-01,Unf,1,371.0,2,2,N,0,75,161,0,0,0,0,0,,0,10,2006-01-01,WD,Normal,99800,11.510933482289435
535376090,20,RL,90.0,5400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1954-01-01,2000-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,4,CBlock,3,3,1,3,415.0,1,0.0,418.0,833.0,GasA,5,Y,SBrkr,833,0,0,833,0,0,1,0,2,1,4,4,8,0,0,Detchd,1955-01-01,Unf,1,326.0,3,3,Y,0,0,0,0,0,0,0,0,,0,8,2006-01-01,WD,Normal,117000,11.669937760751914
535376100,30,RL,60.0,5400,Pave,,Reg,Lvl,AllPub,Corner,Sev,OldTown,Norm,Norm,1Fam,1Story,5,6,1921-01-01,1968-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1073.0,1073.0,GasA,5,Y,SBrkr,1073,0,0,1073,0,0,1,0,2,1,3,4,8,0,0,Detchd,1968-01-01,Unf,1,326.0,3,3,Y,0,0,112,0,0,0,0,0,,0,12,2006-01-01,WD,Abnorml,108480,11.59433032142082
535377070,30,RL,60.0,10914,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1Story,3,3,1929-01-01,1950-01-01,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,3,2,CBlock,3,3,2,1,0.0,1,0.0,715.0,715.0,GasA,2,N,FuseP,715,0,0,715,0,0,1,0,2,1,3,4,8,0,0,Detchd,1967-01-01,Unf,2,660.0,2,3,N,0,0,75,0,112,0,0,0,,0,8,2006-01-01,WD,Normal,68000,11.127277689932466
535377100,50,RL,60.0,7008,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,8,1900-01-01,1998-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,4,BrkTil,2,2,1,1,0.0,1,0.0,448.0,448.0,GasA,5,Y,SBrkr,448,272,0,720,0,0,1,0,1,1,2,5,8,0,0,Attchd,1900-01-01,Unf,1,280.0,2,3,Y,0,0,70,0,0,0,0,0,,0,3,2006-01-01,WD,Normal,86900,11.372524818667134
535379100,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920-01-01,1950-01-01,Hip,CompShg,Stucco,Stucco,,0.0,3,3,BrkTil,3,3,1,3,821.0,1,0.0,299.0,1120.0,GasA,5,Y,SBrkr,1130,0,0,1130,1,0,1,0,2,1,3,5,8,1,4,Detchd,1970-01-01,Unf,2,720.0,3,3,Y,229,0,0,0,0,0,0,0,,0,6,2006-01-01,WD,Normal,120000,11.695255355062795
535380010,70,RL,60.0,7200,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,8,1915-01-01,1950-01-01,Gable,CompShg,MetalSd,MetalSd,,0.0,3,5,CBlock,3,3,1,3,338.0,1,0.0,325.0,663.0,GasA,5,Y,SBrkr,774,821,0,1595,0,0,2,0,3,1,3,7,8,1,4,Detchd,1974-01-01,Unf,2,528.0,3,3,Y,49,0,231,0,0,0,0,0,,0,4,2006-01-01,WD,Normal,155500,11.954407441448915
535380130,50,RL,60.0,10818,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,4,1910-01-01,1950-01-01,Gable,CompShg,VinylSd,VinylSd,,0.0,3,3,BrkTil,2,3,1,1,0.0,1,0.0,1077.0,1077.0,GasA,3,Y,FuseA,981,779,0,1760,0,0,1,1,4,1,3,7,8,1,3,Detchd,1935-01-01,Unf,2,648.0,2,3,Y,120,0,96,0,0,0,0,0,,0,2,2006-01-01,COD,Abnorml,80000,11.289794413577894
535381060,50,RL,60.0,10410,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,3,4,1915-01-01,1950-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,672.0,672.0,GasA,3,Y,SBrkr,694,520,0,1214,0,0,1,0,3,1,3,6,8,0,0,Detchd,1998-01-01,Unf,3,936.0,3,3,Y,216,0,160,0,0,0,0,0,,0,1,2006-01-01,WD,Family,105000,11.561725152903833
535382020,190,RL,60.0,10800,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1900-01-01,1970-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,2,CBlock,3,2,1,4,664.0,1,0.0,290.0,954.0,GasA,3,N,FuseA,1766,648,0,2414,0,0,2,0,3,2,3,10,5,1,4,Attchd,1970-01-01,Unf,2,520.0,3,2,N,142,0,0,0,0,0,0,0,,0,5,2006-01-01,ConLD,Normal,160000,11.982935344196433
535382130,50,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1936-01-01,1989-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,3,3,CBlock,2,3,1,5,626.0,1,0.0,170.0,796.0,GasA,4,Y,SBrkr,1096,370,0,1466,0,1,2,0,3,1,4,7,7,1,3,Attchd,1950-01-01,Unf,2,566.0,3,3,Y,436,21,0,0,0,0,0,0,Shed,500,4,2006-01-01,WD,Normal,170000,12.04355959836804
535401140,20,RL,84.0,8658,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1965-01-01,1965-01-01,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,101.0,3,3,CBlock,3,3,1,3,643.0,1,0.0,445.0,1088.0,GasA,5,Y,SBrkr,1324,0,0,1324,0,0,2,0,3,1,3,6,8,1,3,Attchd,1965-01-01,RFn,2,440.0,3,3,Y,0,138,0,0,0,0,0,0,,0,12,2006-01-01,WD,Abnorml,160000,11.982935344196433
535402070,80,RL,85.0,13400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966-01-01,1966-01-01,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,3,3,CBlock,3,3,3,5,516.0,4,128.0,380.0,1024.0,GasA,3,Y,SBrkr,1086,0,0,1086,1,0,1,0,3,1,3,6,8,1,4,Attchd,1966-01-01,RFn,2,484.0,3,3,Y,0,0,0,0,0,0,0,0,,0,6,2006-01-01,WD,Normal,159950,11.982622797311857
535402100,80,RL,83.0,10184,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1963-01-01,1963-01-01,Gable,CompShg,HdBoard,HdBoard,BrkFace,379.0,3,3,CBlock,3,3,3,5,580.0,1,0.0,503.0,1083.0,GasA,3,Y,SBrkr,1146,0,0,1146,0,1,1,0,3,1,3,6,8,1,4,Attchd,1963-01-01,Unf,1,294.0,3,3,Y,345,75,0,0,0,0,0,0,,0,6,2006-01-01,WD,Normal,165000,12.013706813470414
